state,year,month,TMAX,TMIN,PRCP,SNOW,SNWD
TX,2016,6,32.8,20.0,160,0,0
TX,2016,7,38.3,24.4,0,0,0
TX,2016,7,36.1,18.9,10,0,0
TX,2016,7,40.0,23.9,0,0,0
TX,2016,7,35.0,23.3,0,0,0
TX,2016,7,38.9,24.4,0,0,0
TX,2016,8,35.0,23.3,0,0,0
TX,2016,8,38.3,26.7,0,0,0
TX,2016,8,28.9,13.9,142,0,0
TX,2016,8,35.6,19.4,0,0,0
TX,2016,8,39.4,26.7,0,0,0
TX,2016,8,33.9,19.4,0,0,0
TX,2016,8,37.2,22.2,0,0,0
TX,2016,9,34.4,22.8,8,0,0
TX,2016,9,34.4,23.3,64,0,0
TX,2016,9,28.3,19.4,5,0,0
TX,2016,9,33.3,22.8,0,0,0
TX,2016,9,34.4,21.7,0,0,0
TX,2016,9,27.8,17.2,0,0,0
TX,2016,9,31.1,17.8,0,0,0
TX,2016,9,32.2,20.6,0,0,0
TX,2016,9,32.2,20.0,0,0,0
TX,2016,10,24.4,13.3,0,0,0
TX,2016,10,25.0,7.2,0,0,0
TX,2016,10,28.9,13.3,0,0,0
TX,2016,10,26.1,10.0,0,0,0
TX,2016,10,27.2,13.9,0,0,0
TX,2016,10,27.2,14.4,0,0,0
TX,2016,10,26.7,8.9,0,0,0
TX,2016,10,25.0,8.3,0,0,0
TX,2016,11,24.4,10.0,0,0,0
TX,2016,11,30.6,1.1,0,0,0
TX,2016,11,29.4,7.2,0,0,0
TX,2016,11,30.6,12.2,0,0,0
TX,2016,11,33.3,22.2,0,0,0
TX,2016,11,18.3,12.2,0,0,0
TX,2016,11,29.4,11.7,0,0,0
TX,2016,11,30.0,1.1,0,0,0
TX,2016,11,33.3,10.6,0,0,0
TX,2016,11,32.8,11.7,0,0,0
TX,2016,11,22.8,21.7,0,0,0
TX,2016,11,30.0,11.1,0,0,0
TX,2016,11,21.1,5.0,0,0,0
TX,2016,11,33.3,1.1,0,0,0
TX,2016,11,26.7,11.7,0,0,0
TX,2016,11,31.1,11.1,0,0,0
TX,2016,12,16.7,-1.1,0,0,0
TX,2016,12,18.9,8.3,0,0,0
TX,2016,12,15.6,-1.7000000000000002,0,0,0
TX,2016,12,18.9,0.0,0,0,0
TX,2016,12,11.7,-5.0,0,0,0
TX,2016,12,13.3,-2.8,0,0,0
UT,2015,2,7.2,-6.7,0,0,0
UT,2015,2,10.0,-2.7,0,0,0
UT,2015,2,6.7,0.0,0,0,0
UT,2015,3,9.4,-3.3,0,0,76
UT,2015,3,8.9,-6.1,38,0,0
UT,2015,4,21.1,-1.7000000000000002,0,0,0
UT,2015,4,17.8,-1.7000000000000002,8,25,25
UT,2015,4,29.4,10.6,0,0,0
UT,2015,4,24.4,1.7000000000000002,0,0,0
UT,2015,4,17.8,-0.6000000000000001,0,0,0
UT,2015,5,24.4,5.0,10,0,0
UT,2015,5,18.3,3.3,112,0,0
UT,2015,5,16.7,7.8,0,0,0
UT,2015,5,10.0,3.3,0,0,0
UT,2015,6,30.6,19.4,0,0,0
UT,2015,6,27.2,11.7,0,0,0
UT,2015,6,30.0,6.1,0,0,0
UT,2015,6,36.1,17.2,0,0,0
UT,2015,6,33.3,16.7,0,0,0
UT,2015,7,24.4,10.0,0,0,0
UT,2015,7,28.3,11.1,10,0,0
UT,2015,7,35.6,11.1,0,0,0
UT,2015,7,27.8,6.1,0,0,0
UT,2015,7,16.7,5.6,0,0,0
UT,2015,8,31.7,12.2,0,0,0
UT,2015,8,31.7,3.3,0,0,0
UT,2015,9,29.4,12.8,0,0,0
UT,2015,9,31.7,11.1,0,0,0
UT,2015,9,28.9,16.7,0,0,0
UT,2015,9,26.7,9.4,0,0,0
UT,2015,10,26.7,8.3,0,0,0
UT,2015,10,29.4,20.0,0,0,0
UT,2015,11,20.0,5.6,0,0,0
UT,2015,12,9.4,-5.6,0,0,0
UT,2016,1,2.2,-7.8,0,0,0
UT,2016,1,-9.4,-18.9,0,0,254
UT,2016,1,-5.0,-20.6,0,0,76
UT,2016,1,7.2,-7.8,0,0,0
UT,2016,1,-5.6,-18.9,0,0,0
UT,2016,2,-1.1,-5.6,0,0,127
UT,2016,2,-1.1,-3.3,10,0,76
UT,2016,2,-1.0,-8.2,15,13,100
UT,2016,2,-1.1,-7.8,30,76,229
UT,2016,2,-7.8,-17.2,140,203,1524
UT,2016,3,7.2,-2.2,0,0,0
UT,2016,3,16.1,-7.8,0,0,0
UT,2016,3,16.1,3.3,0,0,0
UT,2016,3,18.9,-1.1,0,0,0
UT,2016,4,12.8,2.8,0,0,0
UT,2016,4,5.6,-6.1,0,0,0
UT,2016,5,15.6,5.6,41,0,0
UT,2016,6,22.2,5.6,0,0,0
UT,2016,6,25.6,13.3,0,0,0
UT,2016,6,29.4,12.2,0,0,0
UT,2016,7,33.3,12.2,0,0,0
UT,2016,7,30.6,13.9,0,0,0
UT,2016,7,32.2,8.9,0,0,0
UT,2016,8,33.9,15.0,0,0,0
UT,2016,8,36.1,18.9,0,0,0
UT,2016,8,35.0,13.3,0,0,0
UT,2016,8,35.0,13.9,0,0,0
UT,2016,8,35.0,19.4,0,0,0
UT,2016,8,33.9,17.8,0,0,0
UT,2016,9,21.7,12.8,53,0,0
UT,2016,9,24.4,-2.8,0,0,0
UT,2016,9,20.0,22.2,0,0,0
UT,2016,9,27.2,12.2,15,0,0
UT,2016,9,33.3,6.7,38,0,0
UT,2016,9,29.4,23.3,0,0,0
UT,2016,10,21.1,1.7000000000000002,0,0,0
UT,2016,10,21.7,2.2,0,0,0
UT,2016,10,20.0,6.7,0,0,0
UT,2016,10,25.0,13.3,13,0,0
UT,2016,11,11.1,-0.6000000000000001,0,102,102
UT,2016,11,17.8,-6.1,0,0,0
UT,2016,11,6.7,0.0,5,0,0
UT,2016,11,22.2,8.3,0,0,0
UT,2016,12,2.8,-3.9,3,8,76
UT,2016,12,5.0,-7.7,0,0,0
VA,2015,1,2.2,-5.0,0,0,0
VA,2015,1,3.3,-5.6,0,0,0
VA,2015,1,7.8,-6.7,0,0,0
VA,2015,1,2.2,-6.1,0,0,0
VA,2015,2,5.0,-8.9,0,0,0
VA,2015,2,10.0,-5.0,0,0,0
VA,2015,3,0.0,-6.7,0,25,25
VA,2015,3,-0.6000000000000001,-8.9,64,0,102
VA,2015,3,11.7,-3.2,249,8,0
VA,2015,4,24.4,-2.2,0,0,0
VA,2015,4,19.4,1.1,0,0,0
VA,2015,5,17.8,8.9,0,0,0
VA,2015,5,18.9,3.9,71,0,0
VA,2015,5,17.8,12.2,0,0,0
VA,2015,5,21.7,13.9,86,0,0
VA,2015,7,28.9,18.9,10,0,0
VA,2015,8,27.8,13.3,0,0,0
VA,2015,8,28.3,12.8,0,0,0
VA,2015,8,28.3,13.3,0,0,0
VA,2015,9,30.6,18.3,0,0,0
VA,2015,9,26.1,11.7,0,0,0
VA,2015,9,27.8,15.6,0,0,0
VA,2015,9,26.1,16.1,0,0,0
VA,2015,10,21.7,11.7,51,0,0
VA,2015,10,17.8,12.2,5,0,0
VA,2015,12,13.9,12.2,213,0,0
VA,2016,1,12.2,1.7000000000000002,0,0,0
VA,2016,1,14.4,1.7000000000000002,0,0,0
VA,2016,1,13.9,5.0,0,20,25
VA,2016,1,9.4,-0.6000000000000001,0,0,0
VA,2016,2,20.6,9.4,66,0,0
VA,2016,2,17.2,0.6000000000000001,0,0,0
VA,2016,2,15.0,6.1,0,0,0
VA,2016,2,16.1,-3.9,0,0,76
VA,2016,4,18.3,12.8,371,0,0
VA,2016,4,20.6,13.9,157,0,0
VA,2016,6,28.3,15.6,0,0,0
VA,2016,8,29.4,19.4,91,0,0
VA,2016,9,31.1,21.1,38,0,0
VA,2016,10,27.8,16.7,8,0,0
VA,2016,11,7.2,9.4,0,0,0
VA,2016,11,10.0,6.7,0,0,0
VA,2016,11,17.2,10.6,0,0,0
VA,2016,12,14.4,1.7000000000000002,203,0,0
VA,2016,12,10.0,1.1,0,0,0
VA,2016,12,18.3,3.3,163,0,0
VT,2015,2,-11.1,-19.4,0,0,254
VT,2015,3,-2.1,-23.2,3,0,0
VT,2015,5,14.4,7.2,0,0,0
VT,2015,8,24.4,14.4,0,0,0
VT,2015,10,13.3,8.3,188,0,0
VT,2015,10,14.4,5.0,188,0,0
VT,2015,11,11.7,-5.0,0,0,0
VT,2015,11,12.8,-5.6,0,0,0
VT,2016,1,3.3,0.0,3,0,51
VT,2016,3,11.1,-13.3,0,0,0
VT,2016,5,15.6,2.2,0,0,0
VT,2016,6,23.3,10.0,0,0,0
VT,2016,7,28.3,10.6,0,0,0
VT,2016,8,21.1,15.6,13,0,0
VT,2016,8,20.0,17.2,61,0,0
VT,2016,9,22.2,2.2,0,0,0
VT,2016,9,23.9,2.2,231,0,0
WA,2015,1,3.9,-6.0,0,0,0
WA,2015,1,2.2,-3.9,0,0,0
WA,2015,1,5.0,-5.0,0,0,0
WA,2015,2,11.7,5.6,28,0,0
WA,2015,2,13.3,-0.6000000000000001,0,0,0
WA,2015,2,0.0,-3.3,64,76,254
WA,2015,3,9.4,-4.4,0,0,0
WA,2015,4,11.1,3.3,18,0,0
WA,2015,4,12.8,1.7000000000000002,0,0,0
WA,2015,6,23.3,10.0,0,0,0
WA,2015,7,36.1,13.3,0,0,0
WA,2015,7,33.9,18.3,0,0,0
WA,2015,8,37.2,11.1,0,0,0
WA,2015,9,20.6,12.8,58,0,0
WA,2015,9,35.6,13.9,0,0,0
WA,2015,9,18.9,5.6,0,0,0
WA,2015,10,19.4,8.3,0,0,0
WA,2015,11,18.9,-2.2,58,13,0
WA,2015,12,3.9,-0.6000000000000001,0,0,0
WA,2015,12,-3.9,-13.3,0,0,254
WA,2015,12,11.1,8.3,236,0,0
WA,2015,12,-1.6,-4.3,10,10,0
WA,2016,1,-2.8,-9.4,0,0,838
WA,2016,1,2.2,0.0,0,0,0
WA,2016,1,3.9,-6.7,0,0,0
WA,2016,1,2.8,-0.5,0,0,0
WA,2016,2,3.9,-2.2,5,0,762
WA,2016,2,1.7000000000000002,-4.4,0,0,0
WA,2016,2,1.1,-3.9,0,0,254
WA,2016,2,3.9,-7.8,51,0,229
WA,2016,3,12.2,6.1,36,0,0
WA,2016,3,4.4,-1.1,124,76,737
WA,2016,3,8.9,1.7000000000000002,64,0,0
WA,2016,3,11.1,-2.2,0,0,203
WA,2016,4,25.0,5.0,0,0,0
WA,2016,4,22.2,3.9,0,0,0
WA,2016,4,21.1,-1.1,0,0,229
WA,2016,5,28.9,2.8,0,0,0
WA,2016,6,27.2,6.7,0,0,0
WA,2016,6,27.2,8.3,0,0,0
WA,2016,6,31.7,9.4,0,0,0
WA,2016,6,18.3,12.2,0,0,0
WA,2016,7,16.1,10.0,48,0,0
WA,2016,8,29.4,14.4,0,0,0
WA,2016,8,24.4,11.7,0,0,0
WA,2016,9,19.4,10.6,13,0,0
WA,2016,9,23.9,16.1,0,0,0
WA,2016,9,18.9,6.7,5,0,0
WA,2016,10,23.9,8.9,0,0,0
WA,2016,11,7.8,6.7,216,0,0
WA,2016,12,7.8,2.8,66,0,0
WI,2015,1,-2.2,-19.4,0,0,0
WI,2015,1,-8.3,-17.8,0,0,0
WI,2015,1,0.0,-11.0,0,0,30
WI,2015,1,-12.2,-25.6,8,10,229
WI,2015,2,-2.2,-11.7,0,0,51
WI,2015,2,1.7000000000000002,-6.1,84,91,152
WI,2015,2,-8.9,-13.3,0,0,76
WI,2015,2,2.2,-9.4,216,241,254
WI,2015,3,-12.2,-28.9,0,0,432
WI,2015,3,-9.4,-28.9,0,0,178
WI,2015,3,-7.8,-25.0,0,0,127
WI,2015,3,-7.2,-18.9,0,0,102
WI,2015,3,-8.9,-12.2,0,0,203
WI,2015,4,15.6,-1.7000000000000002,0,0,0
WI,2015,4,15.6,-3.3,0,0,0
WI,2015,4,14.4,-1.1,0,0,0
WI,2015,4,1.1,-0.6000000000000001,0,0,0
WI,2015,4,14.4,-3.3,0,0,0
WI,2015,4,16.1,-1.1,0,0,0
WI,2015,4,27.8,3.3,0,0,0
WI,2015,5,14.4,11.1,0,0,0
WI,2015,5,21.7,2.2,0,0,0
WI,2015,5,22.8,7.8,0,0,0
WI,2015,5,26.1,0.0,102,0,0
WI,2015,5,25.0,-1.7000000000000002,0,0,0
WI,2015,5,16.7,2.2,0,0,0
WI,2015,5,14.4,13.3,0,0,0
WI,2015,5,28.3,13.9,0,0,0
WI,2015,5,26.7,1.7000000000000002,89,0,0
WI,2015,6,20.6,6.1,0,0,0
WI,2015,6,15.0,2.2,0,0,0
WI,2015,7,22.2,18.9,0,0,0
WI,2015,7,21.1,15.0,0,0,0
WI,2015,7,27.8,17.2,46,0,0
WI,2015,7,28.9,16.7,0,0,0
WI,2015,7,30.0,3.3,0,0,0
WI,2015,8,27.8,13.3,0,0,0
WI,2015,8,25.6,8.3,0,0,0
WI,2015,8,30.6,11.1,0,0,0
WI,2015,8,24.4,12.2,51,0,0
WI,2015,8,29.4,17.8,0,0,0
WI,2015,8,25.6,13.3,13,0,0
WI,2015,9,21.1,20.6,0,0,0
WI,2015,9,33.3,7.8,0,0,0
WI,2015,10,16.7,1.7000000000000002,0,0,0
WI,2015,10,16.1,5.0,0,0,0
WI,2015,10,12.8,10.6,0,0,0
WI,2015,10,18.3,1.1,0,0,0
WI,2015,10,15.0,5.0,0,0,0
WI,2015,10,16.7,4.4,0,0,0
WI,2015,11,10.0,6.1,0,0,0
WI,2015,11,17.2,-0.6000000000000001,0,0,0
WI,2015,11,15.6,5.6,0,0,0
WI,2015,11,15.6,7.8,18,0,0
WI,2015,11,16.7,6.7,0,0,0
WI,2015,12,2.2,-3.3,58,30,76
WI,2015,12,1.7000000000000002,-2.8,97,51,76
WI,2015,12,3.3,-0.6000000000000001,112,0,0
WI,2015,12,3.9,0.0,86,0,0
WI,2015,12,6.7,4.4,160,0,0
WI,2016,1,-4.4,-8.9,0,3,279
WI,2016,1,-2.8,-8.9,0,0,152
WI,2016,1,-0.6000000000000001,-6.7,0,0,203
WI,2016,1,-3.9,-8.9,0,0,203
WI,2016,1,-3.9,-8.3,0,0,127
WI,2016,1,-5.0,-9.4,0,0,76
WI,2016,1,-4.4,-8.9,0,0,254
WI,2016,2,3.3,-12.2,41,0,25
WI,2016,2,3.9,-2.2,51,0,25
WI,2016,2,3.9,-6.7,0,0,584
WI,2016,2,1.1,-3.9,0,0,25
WI,2016,2,3.9,-7.8,0,0,127
WI,2016,2,5.6,-9.4,0,0,152
WI,2016,3,-1.7000000000000002,-17.2,0,0,432
WI,2016,3,-2.2,-12.2,0,0,127
WI,2016,3,-0.6000000000000001,-6.1,0,51,76
WI,2016,3,1.7000000000000002,-9.9,51,51,180
WI,2016,3,10.0,-5.0,76,0,76
WI,2016,3,2.8,-8.3,0,0,25
WI,2016,3,2.8,-14.3,48,30,50
WI,2016,4,9.4,0.0,86,0,0
WI,2016,4,6.7,-2.2,36,0,0
WI,2016,4,6.7,-1.1,38,0,0
WI,2016,5,16.7,3.3,0,0,0
WI,2016,5,30.0,10.6,0,0,0
WI,2016,5,18.9,5.6,0,0,0
WI,2016,5,22.2,-0.6000000000000001,0,0,0
WI,2016,6,18.9,13.3,79,0,0
WI,2016,6,21.1,8.9,13,0,0
WI,2016,6,23.3,15.6,147,0,0
WI,2016,7,28.3,17.8,20,0,0
WI,2016,7,30.6,20.0,69,0,0
WI,2016,8,28.3,15.6,0,0,0
WI,2016,9,23.9,10.0,0,0,0
WI,2016,9,23.9,10.6,0,0,0
WI,2016,9,24.4,15.0,0,0,0
WI,2016,9,23.3,9.4,0,0,0
WI,2016,9,21.7,14.4,0,0,0
WI,2016,9,21.7,10.6,0,0,0
WI,2016,9,21.1,11.1,0,0,0
WI,2016,10,16.7,14.4,8,0,0
WI,2016,10,22.2,8.3,0,0,0
WI,2016,10,15.6,10.6,3,0,0
WI,2016,10,18.3,9.4,0,0,0
WI,2016,11,11.1,-8.9,0,0,0
WI,2016,12,2.2,0.0,5,0,0
WI,2016,12,3.9,1.7000000000000002,13,0,0
WI,2016,12,6.7,0.6000000000000001,15,0,0
WI,2016,12,2.8,0.0,28,0,0
WI,2016,12,2.8,0.6000000000000001,5,0,0
WI,2016,12,1.7000000000000002,-0.6000000000000001,25,0,0
WV,2015,1,-0.6000000000000001,-8.3,0,30,25
WV,2015,1,2.2,-5.6,0,0,0
WV,2015,1,7.8,-7.2,25,38,51
WV,2015,2,2.2,-15.0,0,0,25
WV,2015,2,0.0,-13.9,203,25,0
WV,2015,2,-1.1,-14.4,0,5,25
WV,2015,2,2.2,-12.2,0,0,0
WV,2015,3,0.0,-4.4,117,3,254
WV,2015,4,19.4,-1.7000000000000002,0,0,0
WV,2015,4,22.2,0.0,0,0,0
WV,2015,6,30.0,12.2,8,0,0
WV,2015,7,26.7,19.4,325,0,0
WV,2015,7,26.7,18.9,231,0,0
WV,2015,8,23.3,10.0,0,0,0
WV,2015,9,19.4,16.7,0,0,0
WV,2015,10,19.4,15.0,3,0,0
WV,2015,10,20.0,11.1,0,0,0
WV,2015,10,22.8,16.1,25,0,0
WV,2015,10,22.2,12.8,0,0,0
WV,2015,10,17.2,12.2,0,0,0
WV,2015,11,18.9,0.6000000000000001,0,0,0
WV,2015,11,18.9,-3.3,28,0,0
WV,2015,11,13.9,0.0,0,0,0
WV,2015,11,16.7,-2.8,0,0,0
WV,2016,1,7.2,-2.2,0,0,0
WV,2016,2,17.8,1.1,79,0,76
WV,2016,2,18.3,9.4,0,0,0
WV,2016,2,18.3,1.7000000000000002,8,0,51
WV,2016,2,16.7,0.0,0,0,76
WV,2016,3,21.7,-7.8,0,0,0
WV,2016,4,22.8,15.6,0,0,0
WV,2016,5,23.3,7.8,58,0,0
WV,2016,5,19.4,11.7,483,0,0
WV,2016,7,29.4,16.1,0,0,0
WV,2016,8,30.6,17.2,0,0,0
WV,2016,9,25.6,12.8,23,0,0
WV,2016,9,27.8,11.7,3,0,0
WV,2016,10,21.7,15.0,58,0,0
WV,2016,11,15.6,10.0,15,0,0
WV,2016,12,15.6,5.0,79,0,0
WV,2016,12,15.6,3.9,56,0,0
WV,2016,12,11.7,3.3,180,0,0
WY,2015,1,-11.1,-22.2,0,0,0
WY,2015,1,-1.7000000000000002,-20.6,0,0,76
WY,2015,2,5.6,-9.4,0,0,25
WY,2015,2,3.9,-10.6,3,0,0
WY,2015,2,-2.2,-11.7,0,0,483
WY,2015,2,1.1,-9.4,0,0,0
WY,2015,2,2.2,-21.7,0,0,711
WY,2015,3,-8.9,-22.8,0,0,51
WY,2015,4,10.0,-2.2,0,0,0
WY,2015,4,18.9,-3.3,30,51,51
WY,2015,4,16.1,-2.7,0,0,0
WY,2015,4,25.6,3.9,0,0,0
WY,2015,5,22.8,6.1,56,0,0
WY,2015,5,20.6,-4.3,0,0,0
WY,2015,6,25.0,10.6,0,0,0
WY,2015,6,29.4,13.3,71,0,0
WY,2015,6,26.7,9.4,0,0,0
WY,2015,6,24.4,10.0,0,0,0
WY,2015,7,32.2,11.7,0,0,0
WY,2015,7,27.2,2.2,5,0,0
WY,2015,8,30.0,11.7,0,0,0
WY,2015,8,35.6,11.7,0,0,0
WY,2015,9,27.8,13.3,0,0,0
WY,2015,9,29.4,10.6,0,0,0
WY,2015,9,30.0,7.2,0,0,0
WY,2015,10,23.3,4.4,0,0,0
WY,2015,10,21.7,4.4,0,0,0
WY,2015,10,26.1,10.0,0,0,0
WY,2015,10,24.4,2.8,0,0,0
WY,2015,11,12.8,-3.3,0,0,0
WY,2015,11,8.9,-8.9,13,13,25
WY,2015,11,13.3,-6.7,0,0,0
WY,2015,11,10.6,-3.3,0,0,0
WY,2015,12,-2.1,-9.3,0,0,80
WY,2015,12,0.6000000000000001,-10.6,0,0,25
WY,2015,12,-8.9,-18.9,0,0,127
WY,2016,1,1.7000000000000002,-17.8,0,0,0
WY,2016,1,-0.5,-18.8,0,0,80
WY,2016,2,-8.3,-15.6,25,102,127
WY,2016,2,-5.0,-12.2,13,20,203
WY,2016,3,6.7,-13.3,0,0,610
WY,2016,3,17.2,-7.2,0,0,0
WY,2016,3,16.7,-1.7000000000000002,0,0,0
WY,2016,3,12.8,3.9,0,0,0
WY,2016,4,7.8,-3.9,0,0,0
WY,2016,4,1.7000000000000002,-7.2,18,13,254
WY,2016,4,4.4,-5.6,3,5,178
WY,2016,5,26.1,-1.1,0,0,0
WY,2016,5,9.4,-1.7000000000000002,0,0,0
WY,2016,5,18.9,7.8,0,0,0
WY,2016,6,16.1,-3.9,0,0,0
WY,2016,6,20.0,0.6000000000000001,0,0,0
WY,2016,6,20.0,1.1,0,0,0
WY,2016,6,21.1,3.9,0,0,0
WY,2016,6,19.4,2.8,0,0,0
WY,2016,7,20.0,10.0,36,0,0
WY,2016,7,37.8,12.8,0,0,0
WY,2016,7,16.1,7.8,89,0,0
WY,2016,7,21.7,7.2,0,0,0
WY,2016,7,26.1,8.9,15,0,0
WY,2016,7,13.3,6.7,3,0,0
WY,2016,7,11.7,0.0,0,0,0
WY,2016,8,25.6,3.9,0,0,0
WY,2016,8,22.2,6.7,0,0,0
WY,2016,8,30.6,13.9,0,0,0
WY,2016,9,17.8,3.9,0,0,0
WY,2016,9,15.6,-1.1,0,0,0
WY,2016,9,15.6,7.8,48,0,0
WY,2016,10,27.2,9.4,0,0,0
WY,2016,10,20.0,-1.7000000000000002,0,0,0
WY,2016,12,1.7000000000000002,-5.0,0,0,0
WY,2016,12,1.7000000000000002,-7.2,0,0,0
WY,2016,12,-5.0,-10.6,3,20,127
YT,2015,10,2.5,-2.5,0,0,0
AB,2015,2,-12.0,-24.5,0,0,0
AB,2015,3,-0.5,-2.0,0,0,0
AB,2015,4,3.0,-1.0,60,60,0
AB,2015,6,17.0,0.0,0,0,0
AB,2015,7,29.5,11.0,16,0,0
AB,2015,8,24.0,7.0,0,0,0
AB,2015,8,24.5,13.0,36,0,0
AB,2015,11,3.0,-5.0,0,0,0
AB,2016,2,-1.0,-8.5,0,0,0
AB,2016,3,13.5,-6.5,0,0,0
AB,2016,4,23.0,-2.0,0,0,0
AB,2016,5,29.0,0.0,0,0,0
AB,2016,6,20.0,8.0,20,0,0
AB,2016,7,23.0,13.0,0,0,0
AB,2016,8,23.0,12.0,0,0,0
AB,2016,11,1.4,-4.6,0,6,0
AB,2016,12,-3.0,-12.0,0,0,0
AB,2016,12,-6.5,-16.0,0,0,100
AK,2015,1,1.1,-3.9,51,51,76
AK,2015,1,-0.6000000000000001,-11.7,23,13,254
AK,2015,1,-7.8,-21.1,0,5,254
AK,2015,1,-5.6,-13.9,58,71,305
AK,2015,2,-21.7,-33.9,0,0,635
AK,2015,2,-11.6,-18.2,0,0,30
AK,2015,2,-6.7,-8.9,0,0,25
AK,2015,2,-3.2,-18.2,0,0,300
AK,2015,2,-23.9,-33.9,0,0,508
AK,2015,2,2.8,-5.0,0,0,254
AK,2015,3,4.4,-1.6,5,5,0
AK,2015,4,7.2,-0.5,0,0,0
AK,2015,4,8.9,5.0,53,0,0
AK,2015,4,-9.9,-22.1,0,0,300
AK,2015,5,3.9,-12.2,0,0,1092
AK,2015,5,7.2,4.4,157,0,0
AK,2015,5,-6.7,-11.1,0,0,432
AK,2015,6,23.3,5.0,0,0,0
AK,2015,6,27.2,9.4,43,0,0
AK,2015,7,22.2,5.0,15,0,0
AK,2015,7,23.9,9.4,0,0,0
AK,2015,8,22.2,11.1,0,0,0
AK,2015,8,19.4,1.1,0,0,0
AK,2015,9,11.7,7.2,76,0,0
AK,2015,9,17.2,2.8,0,0,0
AK,2015,10,1.7000000000000002,-8.3,0,0,0
AK,2015,10,9.4,2.8,25,0,0
AK,2015,11,-12.8,-20.0,0,25,102
AK,2015,11,-13.3,-23.3,10,10,102
AK,2015,11,10.0,0.0,15,30,0
AK,2015,12,-7.2,-12.2,0,0,1524
AK,2016,3,2.2,-10.0,0,0,1676
AK,2016,3,2.2,-4.4,0,0,635
AK,2016,3,5.0,-6.1,0,0,940
AK,2016,3,-3.9,-22.2,0,0,51
AK,2016,4,7.8,1.7000000000000002,79,0,0
AK,2016,5,8.9,3.3,124,0,0
AK,2016,6,0.0,-3.2,8,5,0
AK,2016,6,24.4,2.8,0,0,0
AK,2016,6,17.8,6.1,0,0,0
AK,2016,8,15.6,4.4,0,0,0
AK,2016,8,15.6,11.1,119,0,0
AK,2016,8,13.9,9.4,0,0,0
AK,2016,8,18.9,10.0,3,0,0
AK,2016,9,10.6,-1.1,5,0,0
AK,2016,9,17.2,6.7,0,0,0
AK,2016,9,16.1,-1.1,0,0,0
AK,2016,10,13.9,2.8,0,0,0
AK,2016,10,11.7,-2.2,0,0,0
AK,2016,11,0.0,-13.3,0,0,76
AK,2016,11,-2.8,-16.7,0,0,25
AK,2016,11,-20.6,-23.3,0,0,51
AL,2015,1,10.0,-1.1,0,0,0
AL,2015,1,9.4,-2.8,0,0,0
AL,2015,3,22.2,7.8,20,0,0
AL,2015,3,1.7000000000000002,0.6000000000000001,91,0,0
AL,2015,11,22.8,17.8,0,0,0
AL,2015,12,17.8,1.1,0,0,0
AL,2016,2,19.4,11.7,3,0,0
AL,2016,2,21.1,11.1,5,0,0
AL,2016,2,20.0,10.0,140,0,0
AL,2016,3,25.6,-1.7000000000000002,0,0,0
AL,2016,5,22.8,5.6,0,0,0
AL,2016,11,32.2,11.7,0,0,0
AL,2016,12,12.2,-1.7000000000000002,0,0,0
AR,2015,2,5.6,0.6000000000000001,160,0,0
AR,2015,2,10.0,2.2,132,0,0
AR,2015,2,12.2,3.3,112,0,0
AR,2015,2,12.2,2.2,15,0,0
AR,2015,3,5.0,-3.8,107,0,0
AR,2015,3,8.9,-5.6,119,38,0
AR,2015,3,13.9,-9.4,1143,0,102
AR,2015,3,9.4,0.6000000000000001,30,0,0
AR,2015,4,23.9,10.0,8,0,0
AR,2015,5,28.3,8.9,0,0,0
AR,2015,5,27.2,16.1,0,0,0
AR,2015,6,21.7,16.1,127,0,0
AR,2015,6,22.2,13.9,0,0,0
AR,2015,7,34.4,21.7,0,0,0
AR,2015,7,33.9,22.8,0,0,0
AR,2015,8,32.8,18.9,0,0,0
AR,2015,9,33.3,22.8,0,0,0
AR,2015,9,22.2,21.1,0,0,0
AR,2015,10,25.6,10.6,0,0,0
AR,2015,10,22.2,5.6,0,0,0
AR,2015,10,21.1,10.6,0,0,0
AR,2015,10,27.8,15.0,0,0,0
AR,2015,11,18.9,14.4,0,0,0
AR,2015,11,17.8,13.9,318,0,0
AR,2015,11,17.8,8.9,0,0,0
AR,2015,12,11.1,7.8,58,0,0
AR,2015,12,10.0,3.3,20,0,0
AR,2015,12,9.4,2.8,10,0,0
AR,2015,12,10.6,7.2,0,0,0
AR,2016,1,9.4,-2.1,0,0,0
AR,2016,1,11.1,3.9,0,0,0
AR,2016,1,5.0,-2.8,0,0,0
AR,2016,2,23.3,12.8,0,0,0
AR,2016,2,20.6,6.1,0,0,0
AR,2016,2,23.9,10.0,0,0,0
AR,2016,2,25.0,9.4,0,0,0
AR,2016,3,22.2,5.0,0,0,0
AR,2016,3,16.1,5.0,0,0,0
AR,2016,3,19.4,7.8,0,0,0
AR,2016,3,12.8,6.1,15,0,0
AR,2016,3,16.1,-2.1,0,0,0
AR,2016,4,25.0,6.7,89,0,0
AR,2016,5,28.3,12.8,0,0,0
AR,2016,6,25.6,17.8,0,0,0
AR,2016,6,28.9,19.4,0,0,0
AR,2016,6,26.1,17.2,0,0,0
AR,2016,6,27.2,18.9,107,0,0
AR,2016,7,32.2,21.1,0,0,0
AR,2016,7,32.8,21.1,0,0,0
AR,2016,7,32.8,22.8,0,0,0
AR,2016,8,30.0,22.8,0,0,0
AR,2016,9,28.9,20.0,0,0,0
AR,2016,10,25.6,11.7,0,0,0
